userid,probability
58269,0.615708589553833
58270,0.7381972670555115
58271,0.3578631281852722
58272,0.7240710258483887
58273,0.49673908948898315
58274,0.44971412420272827
58275,0.6294621825218201
58276,0.39221489429473877
58277,0.4969616234302521
58278,0.16298171877861023
58279,0.6672030091285706
58280,0.7080768942832947
58281,0.3869211673736572
58282,0.6010990738868713
58283,0.46588242053985596
58284,0.8000813722610474
58285,0.43692946434020996
58286,0.3905177414417267
58287,0.499507874250412
58288,0.6102200150489807
58289,0.4079420566558838
58290,0.7206539511680603
58291,0.7480728030204773
58292,0.49397191405296326
58293,0.5317302942276001
58294,0.645012378692627
58295,0.7471882104873657
58296,0.5994580388069153
58297,0.7085262537002563
58298,0.45378175377845764
58299,0.3779517710208893
58300,0.6572530269622803
58301,0.3424648940563202
58302,0.3503996729850769
58303,0.6979753375053406
58304,0.28944048285484314
58305,0.41078776121139526
58306,0.27733027935028076
58307,0.7066082954406738
58308,0.6119820475578308
58309,0.32158806920051575
58310,0.3168027400970459
58311,0.606627345085144
58312,0.6922683119773865
58313,0.38408464193344116
58314,0.35077181458473206
58315,0.6749127507209778
58316,0.40187641978263855
58317,0.34504637122154236
58318,0.6644161939620972
58319,0.43971213698387146
58320,0.40302515029907227
58321,0.42545557022094727
58322,0.30305156111717224
58323,0.4104606509208679
58324,0.46461284160614014
58325,0.6388813853263855
58326,0.3052898943424225
58327,0.5524706840515137
58328,0.2915502190589905
58329,0.5237085223197937
58330,0.7246702909469604
58331,0.6841137409210205
58332,0.610926628112793
58333,0.54051274061203
58334,0.5476560592651367
58335,0.6687157154083252
58336,0.7227391004562378
58337,0.5283138155937195
58338,0.8596320152282715
58339,0.348314106464386
58340,0.5810022354125977
58341,0.6074139475822449
58342,0.5112251043319702
58343,0.3047129213809967
58344,0.30369052290916443
58345,0.692916989326477
58346,0.6296847462654114
58347,0.8448909521102905
58348,0.30222731828689575
58349,0.6108195781707764
58350,0.3188495934009552
58351,0.42742908000946045
58352,0.48039597272872925
58353,0.6269208788871765
58354,0.3240998685359955
58355,0.37169769406318665
58356,0.684454619884491
58357,0.3187348544597626
58358,0.39044755697250366
58359,0.774912416934967
58360,0.6584525108337402
58361,0.526735782623291
58362,0.5124751925468445
58363,0.5926023721694946
58364,0.7790072560310364
58365,0.5453356504440308
58366,0.710655689239502
58367,0.7165225148200989
58368,0.6713117361068726
58369,0.48503023386001587
58370,0.6382259726524353
58371,0.6565337181091309
58372,0.6903918385505676
58373,0.5146890878677368
58374,0.45863282680511475
58375,0.24174204468727112
58376,0.709420382976532
58377,0.4157203733921051
58378,0.644810140132904
58379,0.30101823806762695
58380,0.6940361261367798
58381,0.5411975979804993
58382,0.33160385489463806
58383,0.1974504590034485
58384,0.2505044639110565
58385,0.5921227931976318
58386,0.33685895800590515
58387,0.6373088955879211
58388,0.38252004981040955
58389,0.325618714094162
58390,0.7106623649597168
58391,0.42753612995147705
58392,0.4102165997028351
58393,0.6229302287101746
58394,0.3439120948314667
58395,0.42586904764175415
58396,0.43615293502807617
58397,0.7067030668258667
58398,0.3179156482219696
58399,0.7074598073959351
58400,0.3187275826931
58401,0.6033070683479309
58402,0.43702232837677
58403,0.5885891318321228
58404,0.6274107694625854
58405,0.5433326959609985
58406,0.4063988924026489
58407,0.5175739526748657
58408,0.7145333290100098
58409,0.4531020224094391
58410,0.6537604928016663
58411,0.7328732013702393
58412,0.693856418132782
58413,0.5571257472038269
58414,0.7937248945236206
58415,0.6958469748497009
58416,0.4714139699935913
58417,0.4979616403579712
58418,0.3297674357891083
58419,0.347211092710495
58420,0.5054736733436584
58421,0.6132162809371948
58422,0.6638113856315613
58423,0.7740061283111572
58424,0.7500297427177429
58425,0.6064528822898865
58426,0.42501068115234375
58427,0.7494377493858337
58428,0.49747058749198914
58429,0.37272101640701294
58430,0.68022221326828
58431,0.7105997800827026
58432,0.24832281470298767
58433,0.6055240631103516
58434,0.7881389856338501
58435,0.06410813331604004
58436,0.34407666325569153
58437,0.7276188135147095
58438,0.7962414622306824
58439,0.5611010789871216
58440,0.46323734521865845
58441,0.6546298861503601
58442,0.2940747141838074
58443,0.7500309944152832
58444,0.7100751399993896
58445,0.7136975526809692
58446,0.6040711402893066
58447,0.4768282175064087
58448,0.7780758142471313
58449,0.6989338994026184
58450,0.6407790780067444
58451,0.4541678726673126
58452,0.40978437662124634
58453,0.713665246963501
58454,0.6359955072402954
58455,0.26745301485061646
58456,0.4941343069076538
58457,0.6611558198928833
58458,0.7273615598678589
58459,0.125808984041214
58460,0.22079116106033325
58461,0.8056051135063171
58462,0.4178205728530884
58463,0.3117015063762665
58464,0.2164604365825653
58465,0.5823271870613098
58466,0.36903491616249084
58467,0.4607512950897217
58468,0.7518262267112732
58469,0.7517836093902588
58470,0.6886401772499084
58471,0.7303954362869263
58472,0.258085161447525
58473,0.7579524517059326
58474,0.6480661034584045
58475,0.6464250683784485
58476,0.7037326693534851
58477,0.6463460922241211
58478,0.5894078612327576
58479,0.3857341408729553
58480,0.46225863695144653
58481,0.7725027203559875
58482,0.716232180595398
58483,0.3456844985485077
58484,0.6423228979110718
58485,0.5252683162689209
58486,0.5358047485351562
58487,0.28419259190559387
58488,0.6535001993179321
58489,0.7194598913192749
58490,0.5257071256637573
58491,0.42166364192962646
58492,0.285449743270874
58493,0.582549512386322
58494,0.2633405327796936
58495,0.5526050329208374
58496,0.686425507068634
58497,0.8386587500572205
58498,0.32081711292266846
58499,0.429560124874115
58500,0.17349183559417725
58501,0.5918649435043335
58502,0.2956906259059906
58503,0.13787508010864258
58504,0.7922935485839844
58505,0.8976598978042603
58506,0.32542750239372253
58507,0.2212463617324829
58508,0.5417802333831787
58509,0.7823169231414795
58510,0.7158493399620056
58511,0.6692860722541809
58512,0.46497321128845215
58513,0.5983395576477051
58514,0.6346212029457092
58515,0.7220341563224792
58516,0.7774802446365356
58517,0.36245638132095337
58518,0.44116783142089844
58519,0.3038036823272705
58520,0.25451213121414185
58521,0.560871422290802
58522,0.40970364212989807
58523,0.6535349488258362
58524,0.4858771860599518
58525,0.6933263540267944
58526,0.4417998492717743
58527,0.7343761324882507
58528,0.6260744333267212
58529,0.4848769009113312
58530,0.6673007011413574
58531,0.31678590178489685
58532,0.36598503589630127
58533,0.5389565229415894
58534,0.5800145864486694
58535,0.34408053755760193
58536,0.6537301540374756
58537,0.6177490949630737
58538,0.7021923065185547
58539,0.5444105267524719
58540,0.41674402356147766
58541,0.50760817527771
58542,0.7879593372344971
58543,0.423370897769928
58544,0.7739546895027161
58545,0.5950899720191956
58546,0.6284498572349548
58547,0.18619242310523987
58548,0.5222657322883606
58549,0.6963188052177429
58550,0.42816290259361267
58551,0.3937029242515564
58552,0.4666052460670471
58553,0.6752879023551941
58554,0.6767958402633667
58555,0.43693244457244873
58556,0.37858572602272034
58557,0.24442940950393677
58558,0.18565469980239868
58559,0.5913074016571045
58560,0.4699355363845825
58561,0.7696385979652405
58562,0.385951966047287
58563,0.4550718665122986
58564,0.18280482292175293
58565,0.49273860454559326
58566,0.31612628698349
58567,0.7655380964279175
58568,0.625115156173706
58569,0.6332861185073853
58570,0.7238576412200928
58571,0.28586137294769287
58572,0.4009590744972229
58573,0.47179901599884033
58574,0.6259934902191162
58575,0.46372246742248535
58576,0.1875462830066681
58577,0.6450945138931274
58578,0.14613646268844604
58579,0.7499501705169678
58580,0.6346505880355835
58581,0.31599003076553345
58582,0.40826016664505005
58583,0.3234011232852936
58584,0.5307601690292358
58585,0.341517835855484
58586,0.6332180500030518
58587,0.35483935475349426
58588,0.43530207872390747
58589,0.37380164861679077
58590,0.6104180812835693
58591,0.28572285175323486
58592,0.7174608707427979
58593,0.725906491279602
58594,0.5429790616035461
58595,0.48615995049476624
58596,0.388317346572876
58597,0.41591453552246094
58598,0.7194499373435974
58599,0.4424448311328888
58600,0.3942599594593048
58601,0.291747510433197
58602,0.4982476830482483
58603,0.2691135108470917
58604,0.637614369392395
58605,0.6915578246116638
58606,0.31120970845222473
58607,0.3612073063850403
58608,0.6842597723007202
58609,0.6847195029258728
58610,0.398409903049469
58611,0.7608451843261719
58612,0.5920420289039612
58613,0.6847165822982788
58614,0.683089554309845
58615,0.2893569767475128
58616,0.5295975208282471
58617,0.4966212511062622
58618,0.7177081108093262
58619,0.5606960654258728
58620,0.6585896611213684
58621,0.2320420742034912
58622,0.5394353270530701
58623,0.7335311770439148
58624,0.34485432505607605
58625,0.707065999507904
58626,0.764371395111084
58627,0.5864205360412598
58628,0.47453799843788147
58629,0.37338465452194214
58630,0.6301378011703491
58631,0.3542618155479431
58632,0.2828226685523987
58633,0.395812451839447
58634,0.3704662024974823
58635,0.4644101560115814
58636,0.732261598110199
58637,0.5257548689842224
58638,0.4723096489906311
58639,0.5620793700218201
58640,0.44389528036117554
58641,0.5139535069465637
58642,0.6863729357719421
58643,0.43480169773101807
58644,0.2765538692474365
58645,0.36624830961227417
58646,0.4587736129760742
58647,0.27418413758277893
58648,0.14604860544204712
58649,0.6297974586486816
58650,0.3824669420719147
58651,0.5938876271247864
58652,0.507728099822998
58653,0.46353963017463684
58654,0.6271212100982666
58655,0.6188468337059021
58656,0.42100846767425537
58657,0.44633081555366516
58658,0.6512726545333862
58659,0.39211833477020264
58660,0.6882955431938171
58661,0.7147057056427002
58662,0.621423602104187
58663,0.39641666412353516
58664,0.3978874683380127
58665,0.5506700277328491
58666,0.7366886138916016
58667,0.5830987691879272
58668,0.2834244966506958
58669,0.35241878032684326
58670,0.6573225855827332
58671,0.4244474768638611
58672,0.680655300617218
58673,0.4311903715133667
58674,0.19642320275306702
58675,0.45613962411880493
58676,0.43220558762550354
58677,0.7278802394866943
58678,0.6228784322738647
58679,0.7121835947036743
58680,0.5707842707633972
58681,0.5995332598686218
58682,0.5243369340896606
58683,0.2734623849391937
58684,0.3588871359825134
58685,0.32918503880500793
58686,0.3431788980960846
58687,0.43778911232948303
58688,0.36545559763908386
58689,0.30234286189079285
58690,0.6331687569618225
58691,0.7082479000091553
58692,0.47114649415016174
58693,0.3361239731311798
58694,0.8720864057540894
58695,0.747201144695282
58696,0.6709929704666138
58697,0.7166739702224731
58698,0.3632475733757019
58699,0.7128077149391174
58700,0.5863617062568665
58701,0.20566058158874512
58702,0.11080443859100342
58703,0.35174471139907837
58704,0.4987277388572693
58705,0.6802564859390259
58706,0.6923534870147705
58707,0.7481091022491455
58708,0.3830273151397705
58709,0.6653715372085571
58710,0.42623770236968994
58711,0.6302656531333923
58712,0.7550979852676392
58713,0.6828761100769043
58714,0.5992589592933655
58715,0.7190971970558167
58716,0.4093455970287323
58717,0.18390768766403198
58718,0.43212777376174927
58719,0.7196508049964905
58720,0.6666249632835388
58721,0.44123411178588867
58722,0.3844318091869354
58723,0.5721110105514526
58724,0.2926773726940155
58725,0.21075880527496338
58726,0.261383056640625
58727,0.3364543914794922
58728,0.6300435066223145
58729,0.5194997787475586
58730,0.6437153816223145
58731,0.4262693524360657
58732,0.46476829051971436
58733,0.4098888635635376
58734,0.5972590446472168
58735,0.2259722352027893
58736,0.6953762769699097
58737,0.4991435408592224
58738,0.6700987815856934
58739,0.8244397044181824
58740,0.7237554788589478
58741,0.7229126691818237
58742,0.42697858810424805
58743,0.24213004112243652
58744,0.44316744804382324
58745,0.4391719102859497
58746,0.7020959854125977
58747,0.2820919454097748
58748,0.3085358440876007
58749,0.7489591240882874
58750,0.48924168944358826
58751,0.40974560379981995
58752,0.5553563237190247
58753,0.6606674790382385
58754,0.7341474294662476
58755,0.6433635950088501
58756,0.7282537221908569
58757,0.380581259727478
58758,0.525523841381073
58759,0.5278245210647583
58760,0.10811477899551392
58761,0.7037582397460938
58762,0.817145586013794
58763,0.695203423500061
58764,0.4635891318321228
58765,0.5158783197402954
58766,0.758287250995636
58767,0.41749727725982666
58768,0.39516472816467285
58769,0.5655068159103394
58770,0.7140734791755676
58771,0.47384846210479736
58772,0.6845665574073792
58773,0.4316787123680115
58774,0.7397987842559814
58775,0.2479436695575714
58776,0.6644969582557678
58777,0.4866495132446289
58778,0.20093309879302979
58779,0.7431792616844177
58780,0.37875810265541077
58781,0.2574884295463562
58782,0.5418961048126221
58783,0.6640197038650513
58784,0.5666704177856445
58785,0.7821825742721558
58786,0.49008908867836
58787,0.46629273891448975
58788,0.6999254822731018
58789,0.25982990860939026
58790,0.042293012142181396
58791,0.40091967582702637
58792,0.38088881969451904
58793,0.2925942540168762
58794,0.4641404151916504
58795,0.6896364092826843
58796,0.7129300236701965
58797,0.5222379565238953
58798,0.7408932447433472
58799,0.3560527265071869
58800,0.3658311665058136
58801,0.46655893325805664
58802,0.48346322774887085
58803,0.6933592557907104
58804,0.7031590342521667
58805,0.27275776863098145
58806,0.7436795234680176
58807,0.7555681467056274
58808,0.7668617963790894
58809,0.635111391544342
58810,0.7206401824951172
58811,0.33549338579177856
58812,0.6435132026672363
58813,0.735704243183136
58814,0.7570602297782898
58815,0.2653440535068512
58816,0.3190135359764099
58817,0.40155500173568726
58818,0.8197119235992432
58819,0.545570433139801
58820,0.2603755593299866
58821,0.7814923524856567
58822,0.330720990896225
58823,0.2968764007091522
58824,0.5723870396614075
58825,0.6811234951019287
58826,0.2854473292827606
58827,0.21009543538093567
58828,0.48956215381622314
58829,0.4048210382461548
58830,0.20061278343200684
58831,0.6966132521629333
58832,0.8769363164901733
58833,0.4760814905166626
58834,0.7198526859283447
58835,0.46323102712631226
58836,0.45472121238708496
58837,0.2739947438240051
58838,0.3884683847427368
58839,0.7265896201133728
58840,0.6988467574119568
58841,0.5091732740402222
58842,0.6933191418647766
58843,0.7781844139099121
58844,0.3669438362121582
58845,0.7219658493995667
58846,0.2819357216358185
58847,0.3731970489025116
58848,0.638742983341217
58849,0.6538688540458679
58850,0.2031283974647522
58851,0.6421535611152649
58852,0.5600696802139282
58853,0.7029865384101868
58854,0.5277711153030396
58855,0.25577279925346375
58856,0.7202708721160889
58857,0.33168619871139526
58858,0.25792232155799866
58859,0.5458294153213501
58860,0.7755692005157471
58861,0.7022802233695984
58862,0.7100171446800232
58863,0.3110388517379761
58864,0.5208858847618103
58865,0.47968560457229614
58866,0.6273455023765564
58867,0.5920665264129639
58868,0.5547748804092407
58869,0.6150816082954407
58870,0.19075480103492737
58871,0.528536319732666
58872,0.16357874870300293
58873,0.7627577781677246
58874,0.3696708381175995
58875,0.6695989966392517
58876,0.7851211428642273
58877,0.694872260093689
58878,0.25794705748558044
58879,0.6693906784057617
58880,0.09546548128128052
58881,0.4873199760913849
58882,0.4562203884124756
58883,0.2135728895664215
58884,0.36946678161621094
58885,0.40027233958244324
58886,0.3979858160018921
58887,0.45499366521835327
58888,0.46173807978630066
58889,0.7532121539115906
58890,0.5677459239959717
58891,0.7012677788734436
58892,0.2719815969467163
58893,0.6209410429000854
58894,0.4111062288284302
58895,0.5092107653617859
58896,0.6645152568817139
58897,0.6359068751335144
58898,0.6962244510650635
58899,0.4547983407974243
58900,0.7623633742332458
58901,0.6321572661399841
58902,0.6722203493118286
58903,0.34035277366638184
58904,0.4150453209877014
58905,0.7201324105262756
58906,0.5605902671813965
58907,0.41105881333351135
58908,0.6461312174797058
58909,0.6287229657173157
58910,0.45560750365257263
58911,0.7087239027023315
58912,0.5417410731315613
58913,0.4972110986709595
58914,0.40272510051727295
58915,0.7456454038619995
58916,0.8210135698318481
58917,0.6906667947769165
58918,0.36158686876296997
58919,0.1983802318572998
58920,0.6849365830421448
58921,0.22713565826416016
58922,0.5989075303077698
58923,0.7126946449279785
58924,0.382823646068573
58925,0.703065812587738
58926,0.3021847605705261
58927,0.43203622102737427
58928,0.3977576494216919
58929,0.7385042309761047
58930,0.7270159721374512
58931,0.31083938479423523
58932,0.31450337171554565
58933,0.5029111504554749
58934,0.24340564012527466
58935,0.4638544023036957
58936,0.6273347735404968
58937,0.49752989411354065
58938,0.21514806151390076
58939,0.5713744759559631
58940,0.707956850528717
58941,0.3657473921775818
58942,0.43314850330352783
58943,0.49440911412239075
58944,0.4935172498226166
58945,0.5273105502128601
58946,0.4616042971611023
58947,0.6168541312217712
58948,0.6097085475921631
58949,0.2869640290737152
58950,0.6830551624298096
58951,0.528419017791748
58952,0.4313931465148926
58953,0.43865764141082764
58954,0.6292542815208435
58955,0.7453358173370361
58956,0.5036602020263672
58957,0.1662038266658783
58958,0.6975420117378235
58959,0.5330002903938293
58960,0.6099201440811157
58961,0.7555332779884338
58962,0.5536578893661499
58963,0.35693493485450745
58964,0.7296508550643921
58965,0.39834994077682495
58966,0.643016517162323
58967,0.34395498037338257
58968,0.4321078062057495
58969,0.32452353835105896
58970,0.6262101531028748
58971,0.4853633940219879
58972,0.17477086186408997
58973,0.7029342651367188
58974,0.5642107725143433
58975,0.41363489627838135
58976,0.6457125544548035
58977,0.6487118601799011
58978,0.4126187860965729
58979,0.6274744868278503
58980,0.6795122027397156
58981,0.25213614106178284
58982,0.6907477378845215
58983,0.7187351584434509
58984,0.5721636414527893
58985,0.7520975470542908
58986,0.47556066513061523
58987,0.6358319520950317
58988,0.5916997194290161
58989,0.7269598841667175
58990,0.3144095540046692
58991,0.37641286849975586
58992,0.24678122997283936
58993,0.3567982316017151
58994,0.6606329083442688
58995,0.6787442564964294
58996,0.6674895286560059
58997,0.3866674602031708
58998,0.6843596696853638
58999,0.32386815547943115
59000,0.3310166597366333
59001,0.5115739703178406
59002,0.6672720909118652
59003,0.8253583908081055
59004,0.7534524202346802
59005,0.36082547903060913
59006,0.244918555021286
59007,0.4143350422382355
59008,0.4166387617588043
59009,0.5455881357192993
59010,0.38168174028396606
59011,0.6708564758300781
59012,0.5815298557281494
59013,0.6896384954452515
59014,0.4821659028530121
59015,0.32865262031555176
59016,0.33249983191490173
59017,0.6774519085884094
59018,0.415290504693985
59019,0.6917643547058105
59020,0.6820704936981201
59021,0.4083743691444397
59022,0.5185085535049438
59023,0.7325382232666016
59024,0.5658127069473267
59025,0.6667100191116333
59026,0.2893488109111786
59027,0.518382728099823
59028,0.6595878601074219
59029,0.3125969469547272
59030,0.6313420534133911
59031,0.7240286469459534
59032,0.21642929315567017
59033,0.4150835871696472
59034,0.44598186016082764
59035,0.7251800298690796
59036,0.29024285078048706
59037,0.6447715163230896
59038,0.6509543061256409
59039,0.6506156921386719
59040,0.7271955013275146
59041,0.6289787292480469
59042,0.5075290203094482
59043,0.5413856506347656
59044,0.413066029548645
59045,0.686242401599884
59046,0.31775298714637756
59047,0.41965168714523315
59048,0.7102183103561401
59049,0.40599846839904785
59050,0.6607248783111572
59051,0.3239762783050537
59052,0.626625657081604
59053,0.7997872829437256
59054,0.2627224028110504
59055,0.7058590054512024
59056,0.6891025900840759
59057,0.2941531538963318
59058,0.3705984354019165
59059,0.5233818292617798
59060,0.7015750408172607
59061,0.4175565242767334
59062,0.38888853788375854
59063,0.5885482430458069
59064,0.5816290378570557
59065,0.8440759778022766
59066,0.308429092168808
59067,0.3240296542644501
59068,0.4313963055610657
59069,0.6986488699913025
59070,0.49797719717025757
59071,0.7327516674995422
59072,0.20926326513290405
59073,0.3865973651409149
59074,0.7407408952713013
59075,0.3129689395427704
59076,0.36691009998321533
59077,0.4768635034561157
59078,0.7022523283958435
59079,0.4999675452709198
59080,0.7229967713356018
59081,0.685562014579773
59082,0.3781021237373352
59083,0.23028039932250977
59084,0.4405699074268341
59085,0.3379383385181427
59086,0.34464097023010254
59087,0.37524813413619995
59088,0.4255286455154419
59089,0.36176085472106934
59090,0.4391101598739624
59091,0.5651885271072388
59092,0.2786002457141876
59093,0.5197272896766663
59094,0.37890708446502686
59095,0.2877441644668579
59096,0.7944146990776062
59097,0.3340339660644531
59098,0.3867039084434509
59099,0.3184163570404053
59100,0.7542670965194702
59101,0.43855515122413635
59102,0.3719993233680725
59103,0.33560243248939514
59104,0.6347613334655762
59105,0.6139711737632751
59106,0.6790425777435303
59107,0.5574065446853638
59108,0.7488148212432861
59109,0.7235074043273926
59110,0.30410492420196533
59111,0.8159286379814148
59112,0.5374923944473267
59113,0.4989721179008484
59114,0.3216697871685028
59115,0.4277418255805969
59116,0.7030638456344604
59117,0.11163315176963806
59118,0.7287333011627197
59119,0.6729711294174194
59120,0.22158554196357727
59121,0.7737722396850586
59122,0.2147413194179535
59123,0.6884234547615051
59124,0.6504898071289062
59125,0.5954502820968628
59126,0.6926625370979309
59127,0.2585637867450714
59128,0.5402780175209045
59129,0.618740975856781
59130,0.7369049787521362
59131,0.4259752035140991
59132,0.42785370349884033
59133,0.5607145428657532
59134,0.4689919948577881
59135,0.33688607811927795
59136,0.5486520528793335
59137,0.6714637875556946
59138,0.7050715684890747
59139,0.23961013555526733
59140,0.38478684425354004
59141,0.6554602384567261
59142,0.7050592303276062
59143,0.5250063538551331
59144,0.4104793965816498
59145,0.29193469882011414
59146,0.5752872824668884
59147,0.4858773350715637
59148,0.47619736194610596
59149,0.7280579805374146
59150,0.6320860981941223
59151,0.682811439037323
59152,0.45394188165664673
59153,0.7219724059104919
59154,0.6980597376823425
59155,0.5619559288024902
59156,0.36388710141181946
59157,0.41067129373550415
59158,0.2948549687862396
59159,0.6575250625610352
59160,0.3059157729148865
59161,0.7073833346366882
59162,0.34755799174308777
59163,0.4784776568412781
59164,0.31121116876602173
59165,0.6068061590194702
59166,0.5404992699623108
59167,0.7555395364761353
59168,0.6695715188980103
59169,0.40802350640296936
59170,0.35250553488731384
59171,0.6877427101135254
59172,0.7306309342384338
59173,0.6845946907997131
59174,0.5203707814216614
59175,0.6455879211425781
59176,0.7446211576461792
59177,0.4344401955604553
59178,0.7461369037628174
59179,0.6198208928108215
59180,0.657263457775116
59181,0.26470687985420227
59182,0.8305522203445435
59183,0.7112878561019897
59184,0.33487415313720703
59185,0.6466086506843567
59186,0.5488756895065308
59187,0.3706722855567932
59188,0.2698718309402466
59189,0.6166222095489502
59190,0.7070249319076538
59191,0.278237521648407
59192,0.7400999069213867
59193,0.2456902265548706
59194,0.2857242226600647
59195,0.6977201104164124
59196,0.3346734046936035
59197,0.6485303044319153
59198,0.6611629724502563
59199,0.6998813152313232
59200,0.449218213558197
59201,0.6860267519950867
59202,0.8122984170913696
59203,0.25829604268074036
59204,0.4912445843219757
59205,0.3103558123111725
59206,0.2831015884876251
59207,0.447609007358551
59208,0.6858642101287842
59209,0.6251453161239624
59210,0.7941774129867554
59211,0.72255539894104
59212,0.7931215763092041
59213,0.6883167028427124
59214,0.3521288335323334
59215,0.6109258532524109
59216,0.6867398023605347
59217,0.7802497744560242
59218,0.6598955988883972
59219,0.3587493300437927
59220,0.7230626344680786
59221,0.32240408658981323
59222,0.4015600085258484
59223,0.26377221941947937
59224,0.30266714096069336
59225,0.6755625605583191
59226,0.21166673302650452
59227,0.5443229079246521
59228,0.26562735438346863
59229,0.7473311424255371
59230,0.2303599715232849
59231,0.6959455013275146
59232,0.717012882232666
59233,0.3064461052417755
59234,0.32284608483314514
59235,0.4214228391647339
59236,0.3779381513595581
59237,0.42516785860061646
59238,0.6818029880523682
59239,0.6880894899368286
59240,0.4464559555053711
59241,0.5680805444717407
59242,0.2761254608631134
59243,0.6319139003753662
59244,0.2659303545951843
59245,0.6146517992019653
59246,0.4380653500556946
59247,0.8875086307525635
59248,0.4626256823539734
59249,0.3781164288520813
59250,0.7090637683868408
59251,0.8694007396697998
59252,0.27674055099487305
59253,0.7288121581077576
59254,0.07344293594360352
59255,0.5725756287574768
59256,0.8372732400894165
59257,0.2629845440387726
59258,0.6849331855773926
59259,0.4849267601966858
59260,0.7089443802833557
59261,0.7259383201599121
59262,0.44209665060043335
59263,0.46676021814346313
59264,0.7773116230964661
59265,0.4305751919746399
59266,0.7103703022003174
59267,0.6379010677337646
59268,0.6847245097160339
59269,0.44479525089263916
59270,0.5630906224250793
59271,0.7834682464599609
59272,0.6562378406524658
59273,0.2445492446422577
59274,0.4046212434768677
59275,0.2954882085323334
59276,0.686898410320282
59277,0.7314273715019226
59278,0.41317957639694214
59279,0.6721431016921997
59280,0.6690136194229126
59281,0.3556094169616699
59282,0.7331265211105347
59283,0.33050963282585144
59284,0.38386261463165283
59285,0.4362925887107849
59286,0.8567247986793518
59287,0.4366985559463501
59288,0.7487833499908447
59289,0.6492772102355957
59290,0.7192099094390869
59291,0.16882631182670593
59292,0.41162437200546265
59293,0.7621493339538574
59294,0.4450620114803314
59295,0.6313838958740234
59296,0.2714872360229492
59297,0.5061596632003784
59298,0.29704615473747253
59299,0.7463266253471375
59300,0.46675413846969604
59301,0.459345281124115
59302,0.2936740517616272
59303,0.3265693485736847
59304,0.7582385540008545
59305,0.2965107560157776
59306,0.6981863379478455
59307,0.48176079988479614
59308,0.6422486901283264
59309,0.6485356092453003
59310,0.16646304726600647
59311,0.6303347945213318
59312,0.2989903688430786
59313,0.4762810170650482
59314,0.4990779161453247
59315,0.3635164201259613
59316,0.6325710415840149
59317,0.7207210063934326
59318,0.6422696113586426
59319,0.6578971147537231
59320,0.8432819247245789
59321,0.32369354367256165
59322,0.47418755292892456
59323,0.6660449504852295
59324,0.646472156047821
59325,0.43983030319213867
59326,0.7592822313308716
59327,0.526705265045166
59328,0.4280950129032135
59329,0.4288026988506317
59330,0.2081168293952942
59331,0.31125935912132263
59332,0.5184279680252075
59333,0.7171913385391235
59334,0.7841074466705322
59335,0.33794456720352173
59336,0.7076237797737122
59337,0.5343026518821716
59338,0.5780074596405029
59339,0.37051621079444885
59340,0.4711354970932007
59341,0.7212336659431458
59342,0.822867751121521
59343,0.6699192523956299
59344,0.7538182139396667
59345,0.6360703706741333
59346,0.39904141426086426
59347,0.6113152503967285
59348,0.7123753428459167
59349,0.3977922797203064
59350,0.6495229005813599
59351,0.7386282682418823
59352,0.7328364253044128
59353,0.6143052577972412
59354,0.3107369840145111
59355,0.547267496585846
59356,0.39392340183258057
59357,0.8496783971786499
59358,0.4088433086872101
59359,0.27731168270111084
59360,0.40059682726860046
59361,0.46301090717315674
59362,0.760444164276123
59363,0.885406494140625
59364,0.3997155725955963
59365,0.5149566531181335
59366,0.4241639971733093
59367,0.8208061456680298
59368,0.20101794600486755
59369,0.6231127977371216
59370,0.35269516706466675
59371,0.6732545495033264
59372,0.8097134232521057
59373,0.5327073931694031
59374,0.4507041573524475
59375,0.6094069480895996
59376,0.6115788817405701
59377,0.47975292801856995
59378,0.5100225806236267
59379,0.3467184901237488
59380,0.32781490683555603
59381,0.6233419179916382
59382,0.7620871067047119
59383,0.39241331815719604
59384,0.7081890106201172
59385,0.5657886266708374
59386,0.6354062557220459
59387,0.7128111720085144
59388,0.5747145414352417
59389,0.3221728205680847
59390,0.7775620818138123
59391,0.5405060052871704
59392,0.7021324038505554
59393,0.8282397985458374
59394,0.4890613853931427
59395,0.3126065731048584
59396,0.5754616260528564
59397,0.4490923285484314
59398,0.6698064208030701
59399,0.33877378702163696
59400,0.24008938670158386
59401,0.8006830215454102
59402,0.4480012059211731
59403,0.3681691884994507
59404,0.6125390529632568
59405,0.6976627111434937
59406,0.4472438097000122
59407,0.31473201513290405
59408,0.6887993216514587
59409,0.6198366284370422
59410,0.4401906132698059
59411,0.741446316242218
59412,0.3209727704524994
59413,0.6309173107147217
59414,0.611122190952301
59415,0.520789384841919
59416,0.6903732419013977
59417,0.7309314012527466
59418,0.5818265080451965
59419,0.43516385555267334
59420,0.6877279877662659
59421,0.7173852324485779
59422,0.815055787563324
59423,0.3285139799118042
59424,0.7140952348709106
59425,0.7066648602485657
59426,0.6503134965896606
59427,0.3269902169704437
59428,0.39820337295532227
59429,0.37130022048950195
59430,0.6477275490760803
59431,0.6292742490768433
59432,0.7521560788154602
59433,0.732100248336792
59434,0.5281673669815063
59435,0.3892515003681183
59436,0.2730666995048523
59437,0.683074951171875
59438,0.36955565214157104
59439,0.7164594531059265
59440,0.4777544140815735
59441,0.352911114692688
59442,0.44558778405189514
